y,m,d,Rainfall,Snowfall,SNO,SNOmlt,Tsnow,EXC,ET_soil,INF,REC,SMF,SMS,GW,SRUN,INT,BAS,RUNOFF,Qobs
1981,7,1,0.000,0.000,0.000,0.000,14.000,-4.124,3.920,0.000,0.000,0.000,181.949,3.481,0.000,0.000,0.767,0.767,1.21
1981,7,2,0.010,0.000,0.000,0.000,18.000,-4.114,3.999,0.000,0.000,0.000,177.951,2.853,0.000,0.000,0.629,0.629,1.16
1981,7,3,24.610,0.000,0.000,0.000,14.800,20.486,1.940,20.486,3.672,16.137,192.148,15.562,0.000,0.676,3.428,4.105,5.00
1981,7,4,1.420,0.000,0.000,0.000,13.600,-2.704,3.380,0.000,0.000,0.000,188.768,12.752,0.000,0.000,2.810,2.810,7.72
1981,7,5,0.100,0.000,0.000,0.000,15.600,-4.024,3.690,0.000,0.000,0.000,185.078,10.450,0.000,0.000,2.302,2.302,2.78
1981,7,6,1.610,0.000,0.000,0.000,16.600,-2.514,3.820,0.000,0.000,0.000,181.258,8.563,0.000,0.000,1.887,1.887,2.04
1981,7,7,1.170,0.000,0.000,0.000,17.200,-2.954,3.740,0.000,0.000,0.000,177.518,7.017,0.000,0.000,1.546,1.546,1.65
1981,7,8,0.960,0.000,0.000,0.000,18.000,-3.164,3.901,0.000,0.000,0.000,173.617,5.750,0.000,0.000,1.267,1.267,1.39
1981,7,9,0.930,0.000,0.000,0.000,18.500,-3.194,3.815,0.000,0.000,0.000,169.802,4.712,0.000,0.000,1.038,1.038,1.28
1981,7,10,3.270,0.000,0.000,0.000,18.200,-0.854,3.720,0.000,0.000,0.000,166.082,3.861,0.000,0.000,0.851,0.851,1.16
1981,7,11,18.410,0.000,0.000,0.000,16.900,14.286,2.390,14.286,2.396,11.450,175.142,12.547,0.000,0.440,2.764,3.205,3.19
1981,7,12,12.980,0.000,0.000,0.000,15.800,8.856,1.800,8.856,1.563,7.005,180.347,16.022,0.000,0.288,3.530,3.818,4.50
1981,7,13,14.920,0.000,0.000,0.000,15.000,10.796,2.840,10.796,1.960,8.474,185.981,20.074,0.000,0.361,4.423,4.784,2.74
1981,7,14,0.610,0.000,0.000,0.000,15.200,-3.514,3.650,0.000,0.000,0.000,182.331,16.450,0.000,0.000,3.624,3.624,2.72
1981,7,15,1.780,0.000,0.000,0.000,14.100,-2.344,1.750,0.000,0.000,0.000,180.581,13.480,0.000,0.000,2.970,2.970,1.73
1981,7,16,1.490,0.000,0.000,0.000,15.800,-2.634,2.710,0.000,0.000,0.000,177.871,11.046,0.000,0.000,2.434,2.434,1.38
1981,7,17,20.910,0.000,0.000,0.000,15.800,16.786,1.610,16.786,3.008,13.224,189.485,19.889,0.000,0.554,4.382,4.936,2.44
1981,7,18,69.960,0.000,0.000,0.000,10.300,65.836,1.270,65.836,12.539,50.983,239.198,58.076,0.000,2.314,12.795,15.110,16.49
1981,7,19,48.800,0.000,0.000,0.000,7.900,44.676,1.070,44.676,10.638,32.055,270.183,73.859,0.000,1.983,16.272,18.255,34.37
1981,7,20,18.460,0.000,0.000,0.000,9.600,14.336,1.310,14.336,3.833,9.785,278.658,68.542,0.000,0.719,15.101,15.820,17.02
1981,7,21,6.200,0.000,0.000,0.000,12.400,2.076,1.650,2.076,0.571,1.397,278.405,57.312,0.000,0.107,12.627,12.734,13.39
1981,7,22,2.330,0.000,0.000,0.000,14.800,-1.794,2.930,0.000,0.000,0.000,275.475,46.965,0.000,0.000,10.347,10.347,8.07
1981,7,23,19.000,0.000,0.000,0.000,14.600,14.876,2.800,14.876,4.051,10.065,282.739,46.734,0.000,0.760,10.296,11.057,5.65
1981,7,24,20.490,0.000,0.000,0.000,11.400,16.366,1.430,16.366,4.568,10.940,292.249,47.261,0.000,0.858,10.412,11.271,17.74
1981,7,25,7.670,0.000,0.000,0.000,10.400,3.546,2.630,3.546,1.021,2.333,291.952,40.640,0.000,0.192,8.954,9.146,14.88
1981,7,26,5.690,0.000,0.000,0.000,10.500,1.566,2.760,1.566,0.450,1.031,290.223,34.147,0.000,0.085,7.523,7.608,9.62
1981,7,27,8.540,0.000,0.000,0.000,10.200,4.416,1.280,4.416,1.263,2.915,291.858,30.371,0.000,0.238,6.691,6.929,7.97
1981,7,28,1.260,0.000,0.000,0.000,13.600,-2.864,3.090,0.000,0.000,0.000,288.768,24.888,0.000,0.000,5.483,5.483,8.18
1981,7,29,0.000,0.000,0.000,0.000,16.200,-4.124,3.970,0.000,0.000,0.000,284.798,20.395,0.000,0.000,4.493,4.493,5.37
1981,7,30,0.000,0.000,0.000,0.000,17.900,-4.124,4.240,0.000,0.000,0.000,280.558,16.713,0.000,0.000,3.682,3.682,4.06
1981,7,31,0.000,0.000,0.000,0.000,20.400,-4.124,4.160,0.000,0.000,0.000,276.398,13.695,0.000,0.000,3.017,3.017,3.38
1981,8,1,4.710,0.000,0.000,0.000,19.500,0.586,2.960,0.586,0.160,0.396,273.833,11.547,0.000,0.030,2.544,2.574,2.82
1981,8,2,6.510,0.000,0.000,0.000,19.500,2.386,3.180,2.386,0.646,1.619,272.272,10.789,0.000,0.121,2.377,2.498,2.43
1981,8,3,5.470,0.000,0.000,0.000,19.800,1.346,3.250,1.346,0.362,0.915,269.938,9.591,0.000,0.068,2.113,2.181,2.19
1981,8,4,0.260,0.000,0.000,0.000,20.100,-3.864,3.680,0.000,0.000,0.000,266.258,7.860,0.000,0.000,1.732,1.732,2.03
1981,8,5,0.000,0.000,0.000,0.000,20.500,-4.124,4.360,0.000,0.000,0.000,261.898,6.441,0.000,0.000,1.419,1.419,1.86
1981,8,6,2.520,0.000,0.000,0.000,19.800,-1.604,3.720,0.000,0.000,0.000,258.178,5.278,0.000,0.000,1.163,1.163,2.20
1981,8,7,1.820,0.000,0.000,0.000,19.500,-2.304,3.850,0.000,0.000,0.000,254.328,4.325,0.000,0.000,0.953,0.953,4.16
1981,8,8,10.920,0.000,0.000,0.000,18.500,6.796,3.290,6.796,1.716,4.760,255.797,7.444,0.000,0.321,1.640,1.961,1.99
1981,8,9,16.930,0.000,0.000,0.000,15.600,12.806,1.340,12.806,3.251,8.948,263.405,13.433,0.000,0.608,2.959,3.567,2.00
1981,8,10,8.660,0.000,0.000,0.000,14.500,4.536,2.490,4.536,1.184,3.130,264.045,13.573,0.000,0.222,2.990,3.212,1.79
1981,8,11,5.010,0.000,0.000,0.000,14.500,0.886,2.000,0.886,0.232,0.611,262.656,11.623,0.000,0.043,2.561,2.604,1.60
1981,8,12,1.280,0.000,0.000,0.000,16.100,-2.844,2.970,0.000,0.000,0.000,259.686,9.524,0.000,0.000,2.098,2.098,1.57
1981,8,13,0.400,0.000,0.000,0.000,16.400,-3.724,2.520,0.000,0.000,0.000,257.166,7.805,0.000,0.000,1.720,1.720,1.40
1981,8,14,0.020,0.000,0.000,0.000,17.300,-4.104,3.630,0.000,0.000,0.000,253.536,6.396,0.000,0.000,1.409,1.409,1.32
1981,8,15,0.000,0.000,0.000,0.000,18.100,-4.124,3.840,0.000,0.000,0.000,249.696,5.241,0.000,0.000,1.155,1.155,1.18
1981,8,16,15.660,0.000,0.000,0.000,18.200,11.536,3.220,11.536,2.862,8.140,254.616,10.965,0.000,0.534,2.416,2.950,1.03
1981,8,17,6.310,0.000,0.000,0.000,13.900,2.186,2.080,2.186,0.552,1.530,254.066,10.239,0.000,0.103,2.256,2.359,1.77
1981,8,18,0.000,0.000,0.000,0.000,14.300,-4.124,3.380,0.000,0.000,0.000,250.686,8.391,0.000,0.000,1.849,1.849,1.16
1981,8,19,0.000,0.000,0.000,0.000,15.800,-4.124,3.450,0.000,0.000,0.000,247.236,6.876,0.000,0.000,1.515,1.515,1.05
1981,8,20,7.080,0.000,0.000,0.000,16.000,2.956,2.910,2.956,0.726,2.094,246.420,7.350,0.000,0.136,1.619,1.755,0.99
1981,8,21,14.040,0.000,0.000,0.000,11.800,9.916,2.760,9.916,2.429,7.033,250.694,11.787,0.000,0.453,2.597,3.050,1.14
1981,8,22,0.380,0.000,0.000,0.000,12.600,-3.744,3.410,0.000,0.000,0.000,247.284,9.659,0.000,0.000,2.128,2.128,0.83
1981,8,23,25.780,0.000,0.000,0.000,11.700,21.656,0.930,21.656,5.323,15.340,261.693,20.485,0.000,0.994,4.513,5.507,1.91
1981,8,24,4.170,0.000,0.000,0.000,10.600,0.046,2.160,0.046,0.012,0.032,259.565,16.813,0.000,0.002,3.704,3.706,1.42
1981,8,25,0.010,0.000,0.000,0.000,12.000,-4.114,3.100,0.000,0.000,0.000,256.465,13.778,0.000,0.000,3.035,3.035,1.05
1981,8,26,0.000,0.000,0.000,0.000,12.500,-4.124,2.920,0.000,0.000,0.000,253.545,11.290,0.000,0.000,2.487,2.487,0.84
1981,8,27,1.180,0.000,0.000,0.000,14.300,-2.944,1.970,0.000,0.000,0.000,251.575,9.252,0.000,0.000,2.038,2.038,0.75
1981,8,28,0.290,0.000,0.000,0.000,14.300,-3.834,2.540,0.000,0.000,0.000,249.035,7.581,0.000,0.000,1.670,1.670,0.70
1981,8,29,0.010,0.000,0.000,0.000,14.000,-4.114,2.820,0.000,0.000,0.000,246.215,6.213,0.000,0.000,1.369,1.369,0.60
1981,8,30,0.080,0.000,0.000,0.000,14.400,-4.044,2.700,0.000,0.000,0.000,243.515,5.091,0.000,0.000,1.122,1.122,0.49
1981,8,31,0.290,0.000,0.000,0.000,16.200,-3.834,3.110,0.000,0.000,0.000,240.405,4.172,0.000,0.000,0.919,0.919,0.50
1981,9,1,18.950,0.000,0.000,0.000,13.900,14.826,0.920,14.826,3.547,10.617,250.102,12.119,0.000,0.661,2.670,3.331,3.39
1981,9,2,1.980,0.000,0.000,0.000,13.500,-2.144,1.590,0.000,0.000,0.000,248.512,9.931,0.000,0.000,2.188,2.188,3.54
1981,9,3,1.850,0.000,0.000,0.000,12.800,-2.274,2.010,0.000,0.000,0.000,246.502,8.138,0.000,0.000,1.793,1.793,1.93
1981,9,4,0.710,0.000,0.000,0.000,12.300,-3.414,1.650,0.000,0.000,0.000,244.852,6.669,0.000,0.000,1.469,1.469,1.33
1981,9,5,0.230,0.000,0.000,0.000,13.900,-3.894,1.730,0.000,0.000,0.000,243.122,5.465,0.000,0.000,1.204,1.204,1.02
1981,9,6,0.000,0.000,0.000,0.000,14.100,-4.124,2.190,0.000,0.000,0.000,240.932,4.478,0.000,0.000,0.987,0.987,0.78
1981,9,7,0.000,0.000,0.000,0.000,14.800,-4.124,2.780,0.000,0.000,0.000,238.152,3.670,0.000,0.000,0.809,0.809,0.73
1981,9,8,3.810,0.000,0.000,0.000,16.700,-0.314,2.590,0.000,0.000,0.000,235.562,3.007,0.000,0.000,0.663,0.663,0.74
1981,9,9,8.900,0.000,0.000,0.000,15.200,4.776,1.500,4.776,1.121,3.446,237.509,5.288,0.000,0.209,1.165,1.374,2.20
1981,9,10,0.460,0.000,0.000,0.000,14.900,-3.664,2.620,0.000,0.000,0.000,234.889,4.334,0.000,0.000,0.955,0.955,3.74
1981,9,11,6.320,0.000,0.000,0.000,14.100,2.196,1.370,2.196,0.514,1.586,235.105,4.851,0.000,0.096,1.069,1.165,8.38
1981,9,12,2.640,0.000,0.000,0.000,15.900,-1.484,2.590,0.000,0.000,0.000,232.515,3.975,0.000,0.000,0.876,0.876,3.13
1981,9,13,14.790,0.000,0.000,0.000,13.100,10.666,0.690,10.666,2.472,7.734,239.559,9.595,0.000,0.460,2.114,2.574,3.08
1981,9,14,7.240,0.000,0.000,0.000,10.500,3.116,2.420,3.116,0.743,2.234,239.373,9.694,0.000,0.138,2.136,2.274,6.78
1981,9,15,2.310,0.000,0.000,0.000,10.300,-1.814,1.890,0.000,0.000,0.000,237.483,7.944,0.000,0.000,1.750,1.750,3.79
1981,9,16,6.300,0.000,0.000,0.000,12.600,2.176,1.370,2.176,0.515,1.565,237.679,7.792,0.000,0.096,1.717,1.813,5.44
1981,9,17,0.670,0.000,0.000,0.000,13.400,-3.454,1.770,0.000,0.000,0.000,235.909,6.386,0.000,0.000,1.407,1.407,3.84
1981,9,18,3.570,0.000,0.000,0.000,14.900,-0.554,2.450,0.000,0.000,0.000,233.459,5.233,0.000,0.000,1.153,1.153,2.54
1981,9,19,11.330,0.000,0.000,0.000,13.400,7.206,1.250,7.206,1.677,5.217,237.426,8.563,0.000,0.312,1.887,2.199,2.17
1981,9,20,0.000,0.000,0.000,0.000,16.600,-4.124,2.400,0.000,0.000,0.000,235.026,7.017,0.000,0.000,1.546,1.546,1.79
1981,9,21,0.050,0.000,0.000,0.000,18.100,-4.074,2.440,0.000,0.000,0.000,232.586,5.750,0.000,0.000,1.267,1.267,1.49
1981,9,22,0.320,0.000,0.000,0.000,17.600,-3.804,1.900,0.000,0.000,0.000,230.686,4.712,0.000,0.000,1.038,1.038,1.30
1981,9,23,32.490,0.000,0.000,0.000,12.900,28.366,0.620,28.366,6.525,20.627,250.693,20.764,0.000,1.214,4.575,5.789,20.61
1981,9,24,6.740,0.000,0.000,0.000,11.500,2.616,1.070,2.616,0.651,1.843,251.466,18.526,0.000,0.122,4.082,4.203,10.15
1981,9,25,0.860,0.000,0.000,0.000,13.200,-3.264,1.950,0.000,0.000,0.000,249.516,15.181,0.000,0.000,3.345,3.345,6.68
1981,9,26,0.240,0.000,0.000,0.000,14.700,-3.884,1.860,0.000,0.000,0.000,247.656,12.440,0.000,0.000,2.741,2.741,4.33
1981,9,27,10.480,0.000,0.000,0.000,9.600,6.356,1.040,6.356,1.564,4.499,251.115,13.881,0.000,0.292,3.058,3.350,3.89
1981,9,28,34.930,0.000,0.000,0.000,8.200,30.806,0.520,30.806,7.683,21.687,272.283,29.147,0.000,1.435,6.422,7.857,14.35
1981,9,29,36.130,0.000,0.000,0.000,6.700,32.006,0.620,32.006,8.620,21.769,293.432,41.724,0.000,1.617,9.193,10.809,33.82
1981,9,30,0.010,0.000,0.000,0.000,8.000,-4.114,1.600,0.000,0.000,0.000,291.832,34.191,0.000,0.000,7.533,7.533,16.23
1981,10,1,0.000,0.000,0.000,0.000,9.700,-4.124,1.870,0.000,0.000,0.000,289.962,28.018,0.000,0.000,6.173,6.173,8.74
1981,10,2,4.740,0.000,0.000,0.000,9.800,0.616,1.390,0.616,0.176,0.407,288.979,23.293,0.000,0.033,5.132,5.165,6.00
1981,10,3,0.910,0.000,0.000,0.000,10.900,-3.214,1.330,0.000,0.000,0.000,287.649,19.088,0.000,0.000,4.205,4.205,4.88
1981,10,4,0.840,0.000,0.000,0.000,10.300,-3.284,1.550,0.000,0.000,0.000,286.099,15.642,0.000,0.000,3.446,3.446,3.73
1981,10,5,0.000,0.000,0.000,0.000,12.000,-4.124,1.560,0.000,0.000,0.000,284.539,12.818,0.000,0.000,2.824,2.824,3.08
1981,10,6,0.820,0.000,0.000,0.000,15.400,-3.304,2.200,0.000,0.000,0.000,282.339,10.504,0.000,0.000,2.314,2.314,2.66
1981,10,7,16.000,0.000,0.000,0.000,12.600,11.876,1.510,11.876,3.310,7.944,288.773,15.117,0.000,0.622,3.331,3.953,2.72
1981,10,8,0.040,0.000,0.000,0.000,10.900,-4.084,1.060,0.000,0.000,0.000,287.713,12.388,0.000,0.000,2.729,2.729,2.22
1981,10,9,2.370,0.000,0.000,0.000,12.800,-1.754,1.620,0.000,0.000,0.000,286.093,10.151,0.000,0.000,2.236,2.236,2.02
1981,10,10,12.890,0.000,0.000,0.000,11.000,8.766,1.300,8.766,2.474,5.827,290.619,13.093,0.000,0.465,2.885,3.350,2.33
1981,10,11,18.770,0.000,0.000,0.000,9.400,14.646,1.700,14.646,4.195,9.661,298.581,18.646,0.000,0.790,4.108,4.898,4.02
1981,10,12,24.070,0.000,0.000,0.000,6.900,19.946,0.990,19.946,5.860,12.981,310.571,25.917,0.000,1.105,5.710,6.815,5.30
1981,10,13,8.440,0.000,0.000,0.000,5.100,4.316,1.620,4.316,1.316,2.751,311.703,23.493,0.000,0.249,5.176,5.425,15.75
1981,10,14,7.320,0.000,0.000,0.000,5.900,3.196,1.240,3.196,0.978,2.033,312.496,20.917,0.000,0.185,4.608,4.793,6.73
1981,10,15,12.160,0.000,0.000,0.000,10.900,8.036,1.350,8.036,2.464,5.106,316.252,21.325,0.000,0.466,4.698,5.164,17.54
1981,10,16,8.080,0.000,0.000,0.000,9.500,3.956,1.170,3.956,1.227,2.497,317.579,19.521,0.000,0.232,4.301,4.533,9.51
1981,10,17,0.000,0.000,0.000,0.000,10.900,-4.124,1.190,0.000,0.000,0.000,316.389,15.997,0.000,0.000,3.524,3.524,5.99
1981,10,18,12.180,0.000,0.000,0.000,11.800,8.056,1.350,8.056,2.499,5.084,320.122,17.275,0.000,0.473,3.806,4.279,4.18
1981,10,19,1.160,0.000,0.000,0.000,10.200,-2.964,1.120,0.000,0.000,0.000,319.002,14.156,0.000,0.000,3.119,3.119,4.10
1981,10,20,0.640,0.000,0.000,0.000,9.700,-3.484,1.190,0.000,0.000,0.000,317.812,11.600,0.000,0.000,2.556,2.556,3.17
1981,10,21,23.280,0.000,0.000,0.000,6.300,19.156,0.640,19.156,5.968,12.058,329.231,19.387,0.000,1.129,4.271,5.401,4.56
1981,10,22,18.500,0.000,0.000,0.000,1.200,14.376,0.300,14.376,4.629,8.868,337.799,23.154,0.000,0.878,5.101,5.979,8.49
1981,10,23,3.220,0.000,0.000,0.000,-0.200,-0.904,0.480,0.000,0.000,0.000,337.319,18.974,0.000,0.000,4.180,4.180,5.75
1981,10,24,2.740,0.000,0.000,0.000,-0.900,-1.384,0.310,0.000,0.000,0.000,337.009,15.548,0.000,0.000,3.426,3.426,4.02
1981,10,25,0.090,0.000,0.000,0.000,-2.600,-4.034,0.620,0.000,0.000,0.000,336.389,12.741,0.000,0.000,2.807,2.807,3.15
1981,10,26,11.090,0.000,0.000,0.000,0.700,6.966,0.240,6.966,2.289,4.242,340.392,13.917,0.000,0.435,3.066,3.501,3.22
1981,10,27,17.970,0.000,0.000,0.000,0.200,13.846,0.060,13.846,4.600,8.372,348.703,18.265,0.000,0.874,4.024,4.899,8.65
1981,10,28,2.380,0.000,0.000,0.000,1.100,-1.744,0.230,0.000,0.000,0.000,348.473,14.968,0.000,0.000,3.298,3.298,7.41
1981,10,29,0.460,0.000,0.000,0.000,-0.500,-3.664,0.360,0.000,0.000,0.000,348.113,12.265,0.000,0.000,2.702,2.702,4.83
1981,10,30,13.830,0.000,0.000,0.000,2.900,9.706,0.080,9.706,3.292,5.787,353.820,14.793,0.000,0.627,3.259,3.886,11.42
1981,10,31,7.510,0.000,0.000,0.000,6.200,3.386,0.000,3.386,1.166,1.998,355.818,13.759,0.000,0.222,3.031,3.254,11.07
1981,11,1,0.040,0.000,0.000,0.000,6.700,-4.084,0.180,0.000,0.000,0.000,355.638,11.275,0.000,0.000,2.484,2.484,6.55
1981,11,2,0.000,0.000,0.000,0.000,7.100,-4.124,0.550,0.000,0.000,0.000,355.088,9.239,0.000,0.000,2.036,2.036,4.45
1981,11,3,0.000,0.000,0.000,0.000,6.800,-4.124,0.650,0.000,0.000,0.000,354.438,7.571,0.000,0.000,1.668,1.668,3.45
1981,11,4,0.000,0.000,0.000,0.000,6.900,-4.124,0.770,0.000,0.000,0.000,353.668,6.204,0.000,0.000,1.367,1.367,2.80
1981,11,5,1.950,0.000,0.000,0.000,5.700,-2.174,0.500,0.000,0.000,0.000,353.168,5.084,0.000,0.000,1.120,1.120,2.47
1981,11,6,0.960,0.000,0.000,0.000,2.800,-3.164,0.830,0.000,0.000,0.000,352.338,4.166,0.000,0.000,0.918,0.918,2.28
1981,11,7,4.250,0.000,0.000,0.000,-0.200,0.126,0.420,0.126,0.043,0.075,351.992,3.475,0.000,0.008,0.766,0.774,1.94
1981,11,8,0.030,0.000,0.000,0.000,-2.600,-4.094,0.630,0.000,0.000,0.000,351.362,2.848,0.000,0.000,0.627,0.627,1.64
1981,11,9,0.000,0.640,0.460,0.000,-2.918,-4.124,0.000,0.000,0.000,0.000,351.362,2.334,0.000,0.000,0.514,0.514,1.52
1981,11,10,0.000,0.100,0.410,0.000,-3.273,-4.124,0.000,0.000,0.000,0.000,351.362,1.912,0.000,0.000,0.421,0.421,1.45
1981,11,11,2.640,0.000,0.290,0.000,-2.922,-1.484,0.000,0.000,0.000,0.000,351.362,1.567,0.000,0.000,0.345,0.345,1.34
1981,11,12,4.710,0.000,0.250,0.000,-1.097,0.586,0.000,0.586,0.200,0.347,351.709,1.569,0.000,0.038,0.346,0.384,1.42
1981,11,13,4.140,0.000,0.000,0.393,1.900,0.409,0.000,0.409,0.140,0.242,351.952,1.484,0.000,0.027,0.327,0.354,1.42
1981,11,14,19.090,0.000,0.000,0.000,-0.100,14.966,0.130,14.966,5.129,8.860,360.681,8.476,0.000,0.977,1.867,2.845,1.43
1981,11,15,7.130,0.000,0.000,0.000,-3.100,3.006,0.260,3.006,1.054,1.751,362.172,8.381,0.000,0.201,1.846,2.048,1.52
1981,11,16,0.000,0.000,0.000,0.000,-10.100,-4.124,0.260,0.000,0.000,0.000,361.912,6.868,0.000,0.000,1.513,1.513,1.28
1981,11,17,0.000,0.000,0.000,0.000,-8.900,-4.124,0.260,0.000,0.000,0.000,361.652,5.628,0.000,0.000,1.240,1.240,1.17
1981,11,18,0.200,0.000,0.000,0.000,-0.100,-3.924,0.130,0.000,0.000,0.000,361.522,4.612,0.000,0.000,1.016,1.016,1.13
1981,11,19,3.230,0.000,0.000,0.000,2.800,-0.894,0.010,0.000,0.000,0.000,361.512,3.779,0.000,0.000,0.833,0.833,1.34
1981,11,20,0.000,0.000,0.000,0.000,1.500,-4.124,0.070,0.000,0.000,0.000,361.442,3.097,0.000,0.000,0.682,0.682,1.30
1981,11,21,0.000,0.000,0.000,0.000,1.400,-4.124,0.130,0.000,0.000,0.000,361.312,2.538,0.000,0.000,0.559,0.559,1.09
1981,11,22,0.000,0.000,0.000,0.000,2.800,-4.124,0.120,0.000,0.000,0.000,361.192,2.080,0.000,0.000,0.458,0.458,0.95
1981,11,23,0.000,0.000,0.000,0.000,1.700,-4.124,0.190,0.000,0.000,0.000,361.002,1.704,0.000,0.000,0.375,0.375,0.98
1981,11,24,9.200,0.000,0.000,0.000,3.600,5.076,0.070,5.076,1.781,2.955,363.887,3.818,0.000,0.340,0.841,1.181,1.16
1981,11,25,3.410,0.000,0.000,0.000,-0.200,-0.714,0.560,0.000,0.000,0.000,363.327,3.129,0.000,0.000,0.689,0.689,1.19
1981,11,26,0.330,0.000,0.000,0.000,-2.300,-3.794,0.380,0.000,0.000,0.000,362.947,2.564,0.000,0.000,0.565,0.565,1.04
1981,11,27,12.710,0.000,0.000,0.000,-0.300,8.586,0.340,8.586,3.028,4.980,367.587,6.182,0.000,0.578,1.362,1.940,1.03
1981,11,28,19.240,0.000,0.000,0.000,0.100,15.116,0.140,15.116,5.394,8.691,376.139,12.188,0.000,1.031,2.685,3.716,1.54
1981,11,29,22.920,0.000,0.000,0.000,-1.400,18.796,0.160,18.796,6.851,10.633,386.612,18.701,0.000,1.312,4.120,5.432,2.53
1981,11,30,21.130,0.000,0.000,0.000,-0.500,17.006,0.160,17.006,6.358,9.428,395.880,23.051,0.000,1.220,5.079,6.298,3.97
1981,12,1,23.890,0.000,0.000,0.000,-1.600,19.766,0.310,19.766,7.553,10.761,406.332,27.708,0.000,1.452,6.104,7.556,8.00
1981,12,2,11.610,0.000,0.000,0.000,-2.000,7.486,0.080,7.486,2.930,3.992,410.243,25.976,0.000,0.564,5.723,6.287,4.01
1981,12,3,0.000,0.930,0.730,0.000,-2.998,-4.124,0.000,0.000,0.000,0.000,410.243,21.287,0.000,0.000,4.690,4.690,3.05
1981,12,4,0.000,16.260,16.970,0.000,-3.180,-4.124,0.000,0.000,0.000,0.000,410.243,17.443,0.000,0.000,3.843,3.843,2.72
1981,12,5,7.230,0.000,16.900,0.000,-2.872,3.106,0.000,3.106,1.226,1.643,411.887,15.641,0.000,0.236,3.446,3.682,4.30
1981,12,6,0.000,1.530,18.370,0.000,-4.019,-4.124,0.000,0.000,0.000,0.000,411.887,12.817,0.000,0.000,2.824,2.824,3.08
1981,12,7,14.350,0.000,18.350,0.000,-3.239,10.226,0.000,10.226,4.052,5.392,417.279,14.922,0.000,0.781,3.287,4.069,2.78
1981,12,8,14.860,0.000,18.120,0.000,-1.271,10.736,0.000,10.736,4.306,5.599,422.878,16.816,0.000,0.831,3.705,4.536,8.48
1981,12,9,24.450,0.000,18.090,0.000,-1.012,20.326,0.000,20.326,8.252,10.480,433.357,22.368,0.000,1.595,4.928,6.523,13.97
1981,12,10,11.360,0.000,17.890,0.000,-1.233,7.236,0.000,7.236,3.004,3.650,437.008,21.320,0.000,0.582,4.697,5.279,9.05
1981,12,11,3.250,0.000,17.730,0.000,-0.991,-0.874,0.000,0.000,0.000,0.000,437.008,17.471,0.000,0.000,3.849,3.849,7.29
1981,12,12,11.880,0.000,17.490,0.000,-0.995,7.756,0.000,7.756,3.245,3.882,440.890,17.498,0.000,0.629,3.855,4.484,9.75
1981,12,13,0.000,4.180,21.090,0.000,-3.220,-4.124,0.000,0.000,0.000,0.000,440.890,14.339,0.000,0.000,3.159,3.159,5.93
1981,12,14,15.000,0.000,20.750,0.000,-2.757,10.876,0.000,10.876,4.587,5.400,446.290,16.175,0.000,0.890,3.564,4.453,6.60
1981,12,15,11.820,0.000,20.670,0.000,-1.824,7.696,0.000,7.696,3.282,3.777,450.067,16.350,0.000,0.637,3.602,4.239,7.84
1981,12,16,35.560,0.000,20.630,0.000,-0.997,31.436,0.000,31.436,13.508,15.303,455.043,36.264,0.000,2.625,5.715,8.339,16.73
1981,12,17,8.360,0.000,20.550,0.000,-0.953,4.236,0.000,4.236,1.838,2.040,455.043,33.429,0.000,0.358,6.916,7.273,10.48
1981,12,18,5.780,0.000,20.320,0.000,-1.110,1.656,0.000,1.656,0.719,0.797,455.043,28.844,0.000,0.140,6.179,6.319,6.99
1981,12,19,0.000,10.390,30.260,0.000,-3.374,-4.124,0.000,0.000,0.000,0.000,455.043,23.637,0.000,0.000,5.208,5.208,6.02
1981,12,20,0.000,0.010,30.190,0.000,-6.561,-4.124,0.000,0.000,0.000,0.000,455.043,19.369,0.000,0.000,4.267,4.267,4.41
1981,12,21,0.000,0.360,30.510,0.000,-6.352,-4.124,0.000,0.000,0.000,0.000,455.043,15.872,0.000,0.000,3.497,3.497,3.83
1981,12,22,0.000,0.970,31.480,0.000,-5.512,-4.124,0.000,0.000,0.000,0.000,455.043,13.007,0.000,0.000,2.866,2.866,3.37
1981,12,23,0.810,0.000,31.460,0.000,-4.418,-3.314,0.000,0.000,0.000,0.000,455.043,10.659,0.000,0.000,2.348,2.348,2.97
1981,12,24,0.000,4.720,36.150,0.000,-4.092,-4.124,0.000,0.000,0.000,0.000,455.043,8.734,0.000,0.000,1.924,1.924,2.61
1981,12,25,12.190,0.000,36.150,0.000,-3.506,8.066,0.000,8.066,3.501,3.884,455.043,14.225,0.000,0.681,2.278,2.959,2.37
1981,12,26,0.000,1.710,37.740,0.000,-3.730,-4.124,0.000,0.000,0.000,0.000,455.043,11.656,0.000,0.000,2.568,2.568,2.18
1981,12,27,0.000,0.060,37.780,0.000,-5.622,-4.124,0.000,0.000,0.000,0.000,455.043,9.552,0.000,0.000,2.104,2.104,1.97
1981,12,28,0.000,0.010,37.740,0.000,-5.385,-4.124,0.000,0.000,0.000,0.000,455.043,7.827,0.000,0.000,1.725,1.725,1.94
1981,12,29,0.690,0.000,37.740,0.000,-3.441,-3.434,0.000,0.000,0.000,0.000,455.043,6.414,0.000,0.000,1.413,1.413,3.44
1981,12,30,0.890,0.000,37.720,0.000,-2.833,-3.234,0.000,0.000,0.000,0.000,455.043,5.256,0.000,0.000,1.158,1.158,3.98
